"","Col0_GC_Alight_Rep1","Col0_GC_Alight_Rep2","Col0_GC_Alight_Rep3","Col0_GC_dark_Rep1","Col0_GC_dark_Rep2","Col0_GC_dark_Rep3","Ws_GC_Alight_Rep1","Ws_GC_Alight_Rep2","Ws_GC_Alight_Rep3","Ws_GC_dark_Rep1","Ws_GC_dark_Rep2","Ws_GC_dark_Rep3","Col0PhyD_GC_Alight_Rep1","Col0PhyD_GC_Alight_Rep2","Col0PhyD_GC_Alight_Rep3","Col0PhyD_GC_dark_Rep1","Col0PhyD_GC_dark_Rep2","Col0PhyD_GC_dark_Rep3","Col0_FLT_Alight_Rep1","Col0_FLT_Alight_Rep2","Col0_FLT_Alight_Rep3","Col0_FLT_dark_Rep1","Col0_FLT_dark_Rep2","Col0_FLT_dark_Rep3","Ws_FLT_Alight_Rep1","Ws_FLT_Alight_Rep2","Ws_FLT_Alight_Rep3","Ws_FLT_dark_Rep1","Ws_FLT_dark_Rep2","Ws_FLT_dark_Rep3","Col0PhyD_FLT_Alight_Rep1","Col0PhyD_FLT_Alight_Rep2","Col0PhyD_FLT_Alight_Rep3","Col0PhyD_FLT_dark_Rep1","Col0PhyD_FLT_dark_Rep2","Col0PhyD_FLT_dark_Rep3"
"AT2G36470",4.43058862718866,6.06384745424751,5.73242551610395,5.14122398502916,5.02433304735358,6.12530157172511,3.15054619499409,5.56244226330072,5.1021601693823,2.31520608834356,4.059760524213,5.33685848201311,5.29927397167448,6.74706095588765,6.3032562878709,6.26110646502261,5.69936068450224,5.35926504412237,5.31738100480814,6.30383084799056,7.1444409174038,6.67021119831854,5.14455614150364,7.03600000116581,5.46045301438454,7.103149039901,5.90806761314414,4.66899775730148,6.1488112038567,6.59013647657938,7.11205588976179,7.85711280358438,7.8657579656223,7.18135852503347,6.51024726961426,5.76000183884511
"AT1G06460",6.30628361863634,4.50285515045054,5.53239656688098,4.77968883465065,4.83830419913394,5.88271486550764,4.67081965616822,4.50328275622857,5.6721614453482,3.43793378745513,4.5547478697632,5.18900341802138,5.26281314524452,6.37143528957431,5.78910695859797,4.06791155257691,3.67910686079062,4.87524527392184,6.62961826785972,6.32150974370572,6.75925968188942,6.52600767912079,5.10400555847014,7.26603103740742,5.80083778414546,5.94901794009789,4.88587679043095,3.56024754712417,3.89052324071078,4.93190050889972,6.54275253817053,7.4258356563904,7.90166520083989,5.18372077189936,6.49448663521737,6.43744075951918
"AT1G48930",4.61423610258583,5.93072492663245,5.14836824163382,2,2,4.50218487239275,2.31498167372888,5.67776075223939,3.15297216836127,2.31520608834356,3.97283546722713,4.22984067118715,3.68304513209138,6.33669552239669,4.79051887182268,5.75761769529842,4.55924511791428,3.56068179766225,4.76922711354231,6.21203300305491,6.67916535370789,6.27844705090229,4.14775175227843,6.19065075946097,6.47482819007635,7.47840353790635,6.87136632709566,6.54930017602824,6.94413991429767,7.17474739064136,5.80658845777603,5.90648057104323,6.54155093202698,7.21981193426155,4.23694699305412,2
"AT5G48175",4.49443745653309,5.95378263545949,5.93150062532152,4.83015436394363,5.02433304735358,6.31522273126222,3.6762505520513,5.06579197123796,5.3984844872319,2.79291207435723,3.14985238695893,5.18900341802138,4.9779799852631,6.35416996916701,5.56694995211069,5.46852824570695,5.77866900509224,5.25262053468247,6.10771414228694,6.19295110190617,6.93047908839564,7.05358408195666,5.99557093234974,7.52743819905184,6.45890368109378,6.74955674001484,6.18650193137384,4.72323147099769,5.56447412796157,5.22501839320305,7.04935615556334,7.27846972224813,6.92559775777163,7.22926724825211,6.74148273670144,6.00075028602148
"AT5G02230",3.67607181632051,3.78946799160195,4.22879776672576,3.56349044493806,2,4.3012309429508,2,4.97851107224958,4.06407579302127,3.15117487595064,4.29293427712239,4.15210777389477,3.15598304557054,5.18990655706632,4.68382076273373,5.10661347179381,5.49536045617872,4.82650539789321,4.76922711354231,4.36170150369155,6.59436168646692,5.88797976639158,3.15412181679434,5.30404444267354,4.92419419757009,4.24355860758174,5.22622795532439,4.61264538921537,5.47148977600642,6.29759199991855,4.78312664697816,5.40272639439683,5.9946429186396,4.36898061795148,4.79542931386921,8.03799747663465
"AT1G11210",2.57328117374159,5.18708423323998,4.73423540097338,3.88325365244497,4.73544549113192,4.14980679796139,2.98257082987955,4.7863077585826,3.15297216836127,2.79291207435723,2.31473408427257,3.56970410301707,3.68304513209138,6.24600001338208,4.84104761591614,5.14717355938336,3.15283111737515,4.42957511428471,5.24545703919353,3.67429730281608,6.93047908839564,6.51076174114731,2.79517918582282,6.48878998764384,2.79266993806511,6.2801504578476,5.2636367057791,3.43584930507916,5.22793270567935,3.56792759577162,6.57278497584062,7.31452260080896,7.3634666871835,5.40009296594792,3.45058719629811,2.57732118396118
"AT4G12290",5.45969734338245,3.88852363133513,4.22879776672576,3.43894252968014,4.30367702889024,5.62002869516747,5.55284642920916,4.43934783520958,5.49559405459067,3.43793378745513,4.49361280716357,5.37157025015402,4.37195684867146,6.1691008922627,5.59666366716381,3.68275083563625,2,3.88015919448414,6.46520191808071,6.32150974370572,6.73305255100595,5.60176845936044,2.79517918582282,6.40731123831223,5.96768020209681,5.82774302692805,6.45255917080225,3.67476568179041,4.93473627276861,4.56363725433724,6.41595100578966,7.0300960715125,6.96006339075753,4.22517329246755,7.14633978974171,7.03293450777054
"AT5G18470",3.15040324429965,3.78946799160195,3.56882520298744,4.29612301086181,4.93431499312854,3.30643313414329,3.8812551884262,5.40398442253679,3.43999623932672,3.97462933221034,3.97283546722713,3.44487029667066,3.306864940277,4.62545393517696,3.44695094813941,3.88814664480989,5.49536045617872,5.96573733439152,5.31738100480814,6.2494559343712,5.74755747635869,6.44811388358005,4.67630077708907,5.0269345283227,5.42810192141437,6.2235783052882,5.33566422557756,5.13687673836663,2.98886060918779,5.95329234339166,4.36944589069085,6.58980482034418,7.68525262314559,5.58820632968223,3.45058719629811,4.78762344753549
"AT3G23150",5.25373444018659,4.37202872440212,3.88912959578442,4.9717518563816,4.30367702889024,6.02006007260528,2.7924285620237,4.22855317757705,5.29436357634847,3.97462933221034,4.92260209920855,4.22984067118715,6.105541201782,6.18871334699969,4.37642188095074,4.56364358377926,5.82921822464121,6.01006140607202,6.81495987321916,6.96328497511126,6.975885422668,6.33147440982148,6.75383708954881,5.98136636310761,5.94499471199339,6.69511685630053,6.18650193137384,6.13478586812978,5.4059944896227,6.33318440415683,6.72763966676817,6.70293475015194,7.1108367132876,6.44816091801732,5.54185618926178,4.37368924981005
"AT5G57540",2,2.98750247264091,2.98791398048471,2,2.57738592933968,2,2,2,2,2,2.7918950175761,2.7975644961925,2.79661159819368,3.89083818752818,2,4.9776068225949,2,2.7917928844058,2,5.55024534948459,3.97272148225135,7.16490445931796,2.31625886987925,5.62557259425121,4.82828859360384,4.580350489505,4.73423549077817,5.45796884875507,6.63673840772337,6.95247217437847,3.56615355889486,5.61997703023229,2,4.78263353698774,2,2
"AT5G24470",5.29016883360718,5.14763177092869,4.43960144239796,3.43894252968014,3.89016930148143,3.30643313414329,5.45993383690457,5.6212534157235,6.4464654764255,3.88208859485096,4.3629749066455,3.56970410301707,4.679151020872,4.56670722371503,5.76313743355176,4.22773853347907,4.29724825766659,4.29274182562561,6.43318537062739,6.54864727195987,6.26916335680323,5.93442566852853,4.06566508135944,6.00371494063214,6.28917243732925,5.35255687109307,6.84692734087423,3.78085830700469,4.6250925840258,4.06790575149612,6.91513764553169,6.52972931606573,5.49659504809357,4.78263353698774,5.86966839869349,5.06714692413898
"AT5G61650",3.7822066549706,3.56827495648371,4.88587669904142,2.57426641932828,3.15727518638845,3.56773555968808,2.5733664810013,4.43934783520958,3.67928314708287,2,2,3.68459122393579,3.306864940277,5.83757023647768,4.30622058118779,3.15574745104847,3.30345791020203,2,4.05349566578838,5.84733021176351,5.6388334783323,6.22339601248055,2,5.86411536615663,5.55336884308226,4.94937566643136,5.88424759465087,3.78085830700469,6.69273845708518,6.36791981644695,5.29647765925257,7.0728227164695,4.2983274161494,5.29595945045102,4.84598656326297,3.98274976850685
"AT1G02450",2.98244234864469,3.30691801797066,2.98791398048471,3.30261768275283,2,3.44299219914233,2.5733664810013,3.88890261647563,3.56459506412102,2.57374169311965,3.67538302066586,3.79100043867452,2.31692449792987,2.79799534795435,3.57188481093496,3.78910092035371,3.56442540016955,2.7917928844058,3.66972286177469,4.05855901781386,4.77613702477529,4.76818215923689,4.29911628958721,5.709546290442,6.17683908238745,5.24297508589527,5.43738126540072,5.05466036380611,3.30855046741178,4.50242351180292,5.70177007726561,5.64850512834861,4.49918515203392,4.36898061795148,4.51207016068351,7.4369130602549
"AT5G19790",2.79231862684161,5.97647761673895,4.67992674486375,3.30261768275283,2,2.79630410064126,2.7924285620237,5.02281146664164,2.98475144279221,2.98313589108561,3.43641594580392,3.68459122393579,2.31692449792987,5.30220236771546,3.68685666514634,5.186624449243,3.56442540016955,2.57287322942405,4.21284670348216,6.21203300305491,4.7238643948321,6.22339601248055,2.98578494642315,4.88967326929365,5.85050789804097,6.40411575406154,5.67804748246996,5.09635414069162,6.78579422639788,6.40183853754039,3.88618720189966,6.08406864812369,5.01844811054714,6.34756161469688,4.38105694091305,3.1571668956597
"AT2G28690",4.77712396586457,4.62279808042954,4.43960144239796,3.15205388779502,3.98289641495081,4.62211634478595,2,3.78983701144163,2.98475144279221,2.31520608834356,2.31473408427257,3.79100043867452,3.44345047105287,4.78857465631043,4.23242779179997,3.44318022328115,5.22029690697596,4.77606115029612,5.4512905911893,5.69290191472441,6.60884634121503,5.91138961841717,3.44131529987084,6.11054220755023,5.69605282466516,6.06088412061669,5.78482835326077,3.78085830700469,5.90984913428942,5.50018028829036,6.64523973775587,4.93159983330381,6.52629754176493,6.16253914250547,2,2
"AT2G05520",2.31493065467361,2.57664285641292,3.79005802361779,2.57426641932828,2.57738592933968,3.44299219914233,2.31498167372888,2.79686972153975,2,2,2,3.68459122393579,5.29927397167448,4.23063882115225,3.89249859308902,2,2,2.31468669532409,4.05349566578838,4.14052202662216,4.6696263551946,3.55458717760796,2.57550137785331,6.98074107791327,2,2,2.3171058510353,2,2.98886060918779,3.44317540683928,6.33063957870197,6.45093650311562,6.08069314645319,4.92907270139001,5.54185618926178,5.02416086506872
"AT2G20520",2,2,3.44403176363516,2.57426641932828,2,2.57637474299612,2,2,2,2.98313589108561,2.31473408427257,2.7975644961925,2.31692449792987,2,2,2.57647270033298,2,2,2,5.94180200373461,4.36285168897258,7.17461117940381,2,5.78889988831224,2,2,2,3.29970377664866,2,2.79642702799109,2,5.67648002833909,2,2,3.16220669036316,2
"AT5G42900",4.43058862718866,4.30187975331126,4.93307735945582,4.61674865548852,5.59373864929028,5.5909249848129,3.97377664299662,4.15083959977758,4.29745243743941,3.67703655893263,3.43641594580392,3.68459122393579,4.56399871448156,5.50354835672915,5.15246160480357,4.93190712863869,4.14593644696984,3.78132414527818,5.60289228137979,5.21405074515934,6.975885422668,5.93442566852853,4.22541821733431,6.08980021563352,5.69605282466516,5.87748287068803,6.54661191327186,3.56024754712417,4.50511113057181,4.06790575149612,5.40061526467083,5.43583793925395,5.80542272585603,4.83311630174802,6.51024726961426,4.22976363619194
"AT1G54970",2,2.31694206777384,3.15648981951779,2,2,2,2,2,2,2.57374169311965,2,3.44487029667066,2,2,2,2,2,2.57287322942405,2.78841697022203,5.57992749986471,4.29281253855925,6.85057509707049,2.57550137785331,5.0269345283227,4.43126568512196,2,4.50353893524396,4.21861326126874,6.10820496522566,6.46737347076734,3.30501112053648,5.67648002833909,2.79475973293804,3.56577148159241,2,2
"AT5G22270",2.98244234864469,3.78946799160195,2.98791398048471,2,2.57738592933968,3.68254607679838,2,3.30722738352889,2.57481472461755,2.31520608834356,2,2.31736749629105,4.9779799852631,4.30440748131853,2.99020286314461,3.88814664480989,5.10193369628597,4.87524527392184,3.55539504527325,4.42848471950459,5.52124313087806,5.28076849318006,3.44131529987084,6.40731123831223,4.43126568512196,6.38704534759998,5.59243274116866,2.79151542039395,3.57009078399377,5.43615199127982,5.43372180366929,6.84528608892929,5.39947870263722,5.36621012738327,2,2
"AT2G20560",4.55557990386512,4.83636546984739,5.14836824163382,4.36620233818352,2.98862016935216,3.15558354015056,4.72506590275207,4.30229366875453,4.43439484176139,4.67178389486643,4.5547478697632,4.15210777389477,4.22807471189941,5.70765333533263,4.37642188095074,3.88814664480989,3.88428361371896,3.78132414527818,3.77565213552997,4.36170150369155,5.35934523141731,4.4858272237027,4.88216142434521,4.79032791805907,4.22075922351119,6.82754844099811,5.06606586137511,4.05907735982696,3.79141505059157,5.3691495456843,5.18423422898128,5.97566276467407,6.9021545684075,5.18372077189936,5.44678006820017,5.18891624632273
"AT1G28480",2.98244234864469,3.15603215347149,3.30741267387911,2,2,2.31678157699654,3.3009876801618,4.73397120583325,2.57481472461755,2,2,2.57735347397832,2,6.60831512964175,2.57843847404845,2.98724649070648,2.31579760311848,2,2.57025451831215,2.57243453094037,6.47293082036334,3.43045095523391,2.57550137785331,6.13099020838882,4.36445243856219,3.16685196606733,3.9818328678895,2.57265794756945,2.57754580501597,2,2.5755886819709,4.6784919375132,3.30426387917669,3.88576635896012,2,4.83813533779021
"AT3G53800",5.32570571791568,4.97805776372525,4.93307735945582,5.39697373725788,5.14963171307016,4.67853939192832,3.56167649964282,5.10752896568434,4.29745243743941,4.36491396953517,2.98194726109814,4.97994006732246,5.59158966761941,5.10987251243103,5.19193061128594,4.83592129451219,3.15283111737515,4.49341394799521,6.43318537062739,6.05180585880845,5.01237908011225,6.44811388358005,5.10400555847014,6.11054220755023,5.55336884308226,5.60962638945771,6.41979450809268,4.4290400880235,5.26534667374845,2.79642702799109,5.95078757088451,6.10480552525644,6.23877554928608,4.73032002497918,5.44678006820017,5.62266706405169
"AT5G61660",4.14251997181814,3.88852363133513,4.93307735945582,3.15205388779502,2.57738592933968,2.31678157699654,2.5733664810013,4.37244763647089,4.43439484176139,2,2.7918950175761,3.8900974446776,2,5.43950525936214,4.23242779179997,2.98724649070648,2.57473049393913,2.57287322942405,3.77565213552997,4.96687915805151,5.94313701652291,5.57269790169533,2,5.19173182101483,5.057064383188,4.90209379692173,5.37037287387847,3.67476568179041,6.02339405554604,5.95329234339166,4.88239081875413,6.64747839647014,3.78630143348007,4.43584317076445,5.6595993686324,4.06987229954806
"AT5G18270",3.3008331255878,4.62279808042954,4.88587669904142,3.78433684970633,2.57738592933968,5.83386531162626,2.7924285620237,4.30229366875453,4.14613486038434,3.78320255212686,3.67538302066586,4.22984067118715,4.88508188844317,5.22831792894844,5.73669185643461,4.7854222399463,4.83136857718848,4.05957672838299,4.05349566578838,5.57992749986471,5.82404000345969,4.91438293071005,4.29911628958721,6.24794179884563,5.85050789804097,5.66732413584558,5.62153917519081,5.05466036380611,5.06774667796035,4.67878391641774,5.46608563517638,5.67648002833909,4.92848325918911,6.75353708637145,5.71505310558154,4.30352048101543
"AT3G10040",4.43058862718866,3.98121287507283,3.15648981951779,4.77968883465065,3.15727518638845,4.67853939192832,3.78239116425812,2.98775983331822,3.67928314708287,3.97462933221034,3.43641594580392,4.73536186320503,6.1660231204535,3.79172172696707,4.73815598314566,4.43850314362242,3.78533963793138,4.49341394799521,4.86833343320239,5.51993966448929,5.17695551820032,3.87344226711224,5.29623928421571,4.98261612105979,4.96985752736133,6.65289495677061,5.59243274116866,4.29221893401382,3.30855046741178,5.10660673819927,6.03948861384207,6.06302935302581,5.22150627708683,4.88189213496192,5.94117579446619,5.33677026453442
"AT4G03440",4.55557990386512,5.02235616585067,4.93307735945582,4.9717518563816,4.68112862828241,3.68254607679838,4.06072050593375,5.02281146664164,4.29745243743941,4.55674513063179,3.43641594580392,4.78770717626444,4.679151020872,4.23063882115225,5.26776987464861,4.22773853347907,5.25768745640924,4.36278011682679,5.86532437284832,5.60901125745916,5.7989936525937,6.02305886774518,5.55879363086738,5.30404444267354,6.03367182347439,5.38730940942535,6.26238298822963,5.77281348951534,6.02339405554604,5.67679899230232,5.99581968444213,5.29857227249152,6.05965696191799,6.25801443886864,4.63217006238935,3.8900259520015
"AT3G04070",2.31493065467361,3.30691801797066,2.98791398048471,2,2,3.15558354015056,3.6762505520513,2,4.88035643242586,2.31520608834356,2.57295247597719,3.98282290551948,4.62272345893189,3.79172172696707,3.44695094813941,2.79643025976103,2.98462464740555,3.67521693149994,4.48683332755578,4.42848471950459,5.77350478305999,2.97727867459098,2.57550137785331,3.15891192121607,4.36445243856219,6.08225290261413,4.62349354811233,2,4.6250925840258,5.43615199127982,4.36944589069085,5.70392277722939,5.8304776225306,4.06542795802941,6.03131893385846,4.50455012171829
"AT3G10710",2,4.50285515045054,3.44403176363516,2,2,2.57637474299612,2,2.79686972153975,2,2.31520608834356,2.7918950175761,3.44487029667066,2.31692449792987,4.30440748131853,2.31801722023288,4.9776068225949,3.88428361371896,2.57287322942405,2.78841697022203,6.2494559343712,5.42629984016704,5.35093689219798,2.31625886987925,3.89233549964142,3.67664295815345,4.38783738812366,3.30741273686443,5.01172568915708,4.50511113057181,5.62029491335688,3.88618720189966,4.1497632321542,4.56037003222147,5.43319826535115,4.23694699305412,2.31734816326183
"AT1G79320",2,3.78946799160195,3.56882520298744,2,2.57738592933968,3.88792959251475,2,5.06579197123796,2,2,2,2.7975644961925,2.79661159819368,3.30880762287158,4.44336512087897,4.06791155257691,3.15283111737515,3.30009393396537,4.71699816838635,3.55979681801586,4.2191988965183,3.87344226711224,3.78700456317016,4.93689302382764,5.32645403770343,5.48680987752528,3.79005809874502,4.66899775730148,5.47148977600642,5.02189656212488,3.68090243534431,3.44295664526586,4.06491155022723,6.2763740495549,2,2.57732118396118
"AT1G64480",2,3.30691801797066,2.98791398048471,2.57426641932828,2,2.31678157699654,2.5733664810013,4.62323299277852,3.67928314708287,3.15117487595064,2.7918950175761,3.68459122393579,2,2.57768808575617,3.79333855965687,2.98724649070648,2.31579760311848,2.7917928844058,2,2.98116701168466,3.67527795770388,2,2.57550137785331,2.57836474614488,3.78279624334961,5.80221488383304,5.22622795532439,4.55400208200903,4.98044925640656,5.22501839320305,4.22562686006972,5.36883701351839,5.14367803336226,5.95024794768946,4.51207016068351,2
"AT3G05930",4.22010637908558,4.06830488468951,5.02308414089189,3.56349044493806,3.15727518638845,4.50218487239275,3.8812551884262,5.22595016248377,4.06407579302127,2,3.67538302066586,2.57735347397832,3.98114635371816,4.30440748131853,3.79333855965687,4.56364358377926,3.78533963793138,3.97265527333958,4.05349566578838,3.78037478070713,5.01237908011225,4.81857999915061,4.78289981627994,5.30404444267354,4.61493158547353,5.60962638945771,4.93307745130558,4.61264538921537,4.93473627276861,4.56363725433724,5.26002493307032,4.37132670890009,5.90313280583814,6.03894676542727,3.45058719629811,3.68452377512357
"AT1G01660",3.3008331255878,4.22814478280349,3.79005802361779,3.78433684970633,2.57738592933968,3.78888957798439,3.78239116425812,4.43934783520958,4.36754787284887,4.06159022221817,2.98194726109814,4.15210777389477,3.44345047105287,3.30880762287158,2.99020286314461,2.79643025976103,4.14593644696984,2.98182789067923,4.05349566578838,3.14898420207719,5.17695551820032,5.1292807689081,3.68071982347946,5.15226349205774,4.92419419757009,5.72280283650802,4.06893719403797,4.66899775730148,4.4411584790052,5.26242343788022,4.14795725636031,3.56769829241028,3.78630143348007,5.87995111451401,2,3.44480835367599
"AT5G25190",2.57328117374159,3.6831064744594,2.79700168806982,3.43894252968014,3.4449325555676,3.98060515552747,2.31498167372888,2.79686972153975,2.57481472461755,2,3.14985238695893,2.7975644961925,3.98114635371816,2,2,3.88814664480989,5.49536045617872,4.05957672838299,4.13537018156241,3.55979681801586,3.30014669941153,4.76818215923689,4.56119233096585,5.33961958476554,3.97420234451514,5.12438061479017,4.73423549077817,4.66899775730148,4.83872111603483,3.78909550663275,5.01954872087764,4.62206924073958,5.75396852730131,4.73032002497918,5.15755580528687,4.06987229954806
"AT4G35180",2,2,2,3.43894252968014,2,3.56773555968808,3.97377664299662,3.30722738352889,3.43999623932672,2,3.14985238695893,3.56970410301707,2,2,2,2,3.15283111737515,3.4362634945364,2.97788141219045,3.55979681801586,2,4.42206270164929,4.06566508135944,5.0269345283227,4.82828859360384,3.31860893367216,4.73423549077817,3.56024754712417,4.30406354968586,3.56792759577162,3.15426796173021,3.98056316672315,4.22463988987471,3.30466770622481,2,5.70662626105402
"AT1G16440",2,3.98121287507283,2.79700168806982,2.3155199667725,2,2,2.31498167372888,2,2,2,2,2,2.79661159819368,2.79799534795435,2.99020286314461,3.78910092035371,2.31579760311848,2,2.97788141219045,4.96687915805151,3.56074052532139,4.35534905431513,2.79517918582282,4.62717170268727,4.43126568512196,4.08323120031589,2.98791403288416,3.78085830700469,2.98886060918779,4.43849693094301,3.15426796173021,3.68250735825574,3.56532217693818,4.83311630174802,2,2
"AT2G46860",2,2.79664939768095,2.57691641474989,2,2,2,2,2,2,2,2.7918950175761,2,2.79661159819368,2.31756784890556,2,2.98724649070648,2.98462464740555,2.31468669532409,2.31312131098911,2.57243453094037,2.31470410700992,4.76818215923689,2.57550137785331,4.88967326929365,4.06115470942907,3.16685196606733,3.9818328678895,3.97216569344083,2,4.83591474345013,2.5755886819709,2,2.57517576059662,3.97839205393161,2,2
"AT1G25240",2,2.31694206777384,2.79700168806982,2.57426641932828,2,2,2.7924285620237,2.57681393917379,2,2,2.7918950175761,2,2.79661159819368,2,2,2,2,2,2,3.87918403135159,3.14976836855014,2.97727867459098,2.31625886987925,2.57836474614488,3.43757247433945,2.32082255607477,2,2.98150359123071,4.30406354968586,4.67878391641774,2,4.50213856019686,2.31606402118202,2.79504718071692,3.31359053139407,2
"AT1G79860",2.31493065467361,2.79664939768095,2,2.3155199667725,2,2,2,2,2,2.31520608834356,2,2,2,2,2,2.31684021217106,2,2,2,2.98116701168466,3.97272148225135,2.78790149132005,2,2.31797306399672,2.98285292023806,2.32082255607477,3.79005809874502,2.79151542039395,2.98886060918779,2.79642702799109,2.31631111548626,2.57635622072656,2.9852948805069,2,2,2
"AT3G62040",8.10472699275379,11.5683196413974,11.6977084551817,8.43564580171825,7.64293954100598,8.95728212854095,8.61274103086271,8.04187415763825,7.86467847086603,3.30166737891328,7.86514826226345,7.89032467631563,9.33031294387951,7.39643520716786,9.89480592530674,9.99961802299845,9.0354060474282,9.26743914584523,7.13657601302506,6.99668050567152,5.13753781182743,4.66177596074937,7.35582373250329,4.68363228562101,6.19617927505503,7.75611728902838,7.03174443164559,5.7204456623461,7.52501105121065,7.65435616074741,6.16308387201397,6.70293475015194,6.51088115490801,7.97157265801505,8.65863966554374,7.7521648663607
"AT5G05960",7.18479679537573,10.2429349731714,10.2542541507479,9.45569303636523,9.28107637492361,10.1034582457493,7.5803626981679,9.49518630209391,7.62100823122024,6.13790326949943,9.15867375636152,9.51633462852698,9.14490813306882,6.56394889906984,10.0000057510766,10.0297588445965,10.5893829058147,10.6154646622163,4.48683332755578,5.79766839808164,6.88359709871952,5.71252465594361,9.25470204991941,7.21905055133472,6.34222074703842,7.30748630586274,7.05326669171634,9.03450972574529,9.05461708707786,8.88447971321157,8.74014037861502,6.88178957728301,6.69948538639911,8.24761768065879,4.57336949402454,5.93264788896608
"AT5G13930",9.63372912152479,8.86385267448764,9.07919168589764,2,2.98862016935216,2,5.98947937317977,10.5604420004341,6.64298004362481,2,2,2,2,9.05771397264287,9.25192989082746,2,2,2,2,2.31442437527656,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"AT2G21640",4.22010637908558,5.36962295140065,5.26363661109566,4.72739383076801,4.56594594006955,4.50218487239275,5.13879272198407,4.37244763647089,4.67453925423062,5.29142931174158,8.84356146431637,8.99682045591703,5.29927397167448,3.15778051883782,4.50733935040734,4.56364358377926,5.43135339896016,10.6990668905403,4.13537018156241,3.97165751551813,4.7238643948321,4.86727654943824,4.06566508135944,5.19173182101483,5.09876752184501,5.03953011935914,4.93307745130558,4.49287364224935,5.02475816192641,6.16561232130125,4.83361229447475,4.56334976568092,3.97788572867755,6.49594672480823,3.79742377361309,3.98274976850685
"AT4G31910",8.77876747702648,9.83919056421974,10.0174779056909,8.85668999623463,9.00523233822694,9.25965168305856,8.68636417489265,8.57558337467839,8.2271328521047,6.11775221394818,9.00011969207703,9.51245152922852,9.25574085095596,8.26836705408258,8.94628138289458,10.1924237451222,8.86719115355351,9.82000932620078,8.566906348044,8.71398548127854,7.15434940913084,6.36577322032631,8.03255660717475,6.93495756302095,7.16612171976005,6.90153929245643,6.80947464627082,7.05133871948637,8.67133925493858,8.88147767296265,7.44806948668663,7.00824866542876,8.16067196228471,8.26150851519293,8.21026599329092,7.23494862397867
